"","Date","Afghanistan_cases","Albania_cases","Algeria_cases","Andorra_cases","Angola_cases","AntiguaandBarbuda_cases","Argentina_cases","Armenia_cases","Australia_cases","Austria_cases","Azerbaijan_cases","Bahrain_cases","Bangladesh_cases","Barbados_cases","Belarus_cases","Belgium_cases","Belize_cases","Benin_cases","Bhutan_cases","Bolivia_cases","BosniaandHerzegovina_cases","Botswana_cases","Brazil_cases","Brunei_cases","Bulgaria_cases","BurkinaFaso_cases","Burundi_cases","Cambodia_cases","Cameroon_cases","Canada_cases","CapeVerde_cases","CentralAfricanRepublic_cases","Chad_cases","Chile_cases","China_cases","Colombia_cases","Comoros_cases","Congo_cases","CostaRica_cases","CotedIvoire_cases","Croatia_cases","Cuba_cases","Cyprus_cases","Czechia_cases","DemocraticRepublicoftheCongo_cases","Denmark_cases","DiamondPrincessCruiseShip_cases","Djibouti_cases","Dominica_cases","DominicanRepublic_cases","EastTimor_cases","Ecuador_cases","Egypt_cases","ElSalvador_cases","EquatorialGuinea_cases","Eritrea_cases","Estonia_cases","Eswatini_cases","Ethiopia_cases","Fiji_cases","Finland_cases","France_cases","Gabon_cases","Georgia_cases","Germany_cases","Ghana_cases","Greece_cases","Grenada_cases","Guatemala_cases","Guinea_cases","GuineaBissau_cases","Guyana_cases","Haiti_cases","HolySee_cases","Honduras_cases","HongKong_cases","Hungary_cases","Iceland_cases","India_cases","Indonesia_cases","Iran_cases","Iraq_cases","Ireland_cases","Israel_cases","Italy_cases","Jamaica_cases","Japan_cases","Jordan_cases","Kazakhstan_cases","Kenya_cases","Kosovo_cases","Kuwait_cases","Kyrgyzstan_cases","Laos_cases","Latvia_cases","Lebanon_cases","Lesotho_cases","Liberia_cases","Libya_cases","Liechtenstein_cases","Lithuania_cases","Luxembourg_cases","Macao_cases","Madagascar_cases","Malawi_cases","Malaysia_cases","Maldives_cases","Mali_cases","Malta_cases","Mauritania_cases","Mauritius_cases","Mexico_cases","Moldova_cases","Monaco_cases","Mongolia_cases","Montenegro_cases","Morocco_cases","Mozambique_cases","MSZaandam_cases","Myanmar_cases","Namibia_cases","Nepal_cases","Netherlands_cases","NewZealand_cases","Nicaragua_cases","Niger_cases","Nigeria_cases","NorthMacedonia_cases","Norway_cases","occupiedPalestinianterritory_cases","Oman_cases","Pakistan_cases","Panama_cases","PapuaNewGuinea_cases","Paraguay_cases","Peru_cases","Philippines_cases","Poland_cases","Portugal_cases","Qatar_cases","RepublicofKorea_cases","Romania_cases","Russia_cases","Rwanda_cases","SaintKittsandNevis_cases","SaintLucia_cases","SaintVincentandtheGrenadines_cases","SanMarino_cases","SaoTomeandPrincipe_cases","SaudiArabia_cases","Senegal_cases","Serbia_cases","Seychelles_cases","SierraLeone_cases","Singapore_cases","Slovakia_cases","Slovenia_cases","Somalia_cases","SouthAfrica_cases","SouthSudan_cases","Spain_cases","SriLanka_cases","Sudan_cases","Suriname_cases","Sweden_cases","Switzerland_cases","SyrianArabRepublic_cases","Taiwan_cases","Tajikistan_cases","Tanzania_cases","Thailand_cases","TheBahamas_cases","TheGambia_cases","Togo_cases","TrinidadandTobago_cases","Tunisia_cases","Turkey_cases","Uganda_cases","Ukraine_cases","UnitedArabEmirates_cases","UnitedKingdom_cases","Uruguay_cases","US_cases","Uzbekistan_cases","Venezuela_cases","Vietnam_cases","WesternSahara_cases","Yemen_cases","Zambia_cases","Zimbabwe_cases","Afghanistan_deaths","Albania_deaths","Algeria_deaths","Andorra_deaths","Angola_deaths","AntiguaandBarbuda_deaths","Argentina_deaths","Armenia_deaths","Australia_deaths","Austria_deaths","Azerbaijan_deaths","Bahrain_deaths","Bangladesh_deaths","Barbados_deaths","Belarus_deaths","Belgium_deaths","Belize_deaths","Benin_deaths","Bhutan_deaths","Bolivia_deaths","BosniaandHerzegovina_deaths","Botswana_deaths","Brazil_deaths","Brunei_deaths","Bulgaria_deaths","BurkinaFaso_deaths","Burundi_deaths","Cambodia_deaths","Cameroon_deaths","Canada_deaths","CapeVerde_deaths","CentralAfricanRepublic_deaths","Chad_deaths","Chile_deaths","China_deaths","Colombia_deaths","Comoros_deaths","Congo_deaths","CostaRica_deaths","CotedIvoire_deaths","Croatia_deaths","Cuba_deaths","Cyprus_deaths","Czechia_deaths","DemocraticRepublicoftheCongo_deaths","Denmark_deaths","DiamondPrincessCruiseShip_deaths","Djibouti_deaths","Dominica_deaths","DominicanRepublic_deaths","EastTimor_deaths","Ecuador_deaths","Egypt_deaths","ElSalvador_deaths","EquatorialGuinea_deaths","Eritrea_deaths","Estonia_deaths","Eswatini_deaths","Ethiopia_deaths","Fiji_deaths","Finland_deaths","France_deaths","Gabon_deaths","Georgia_deaths","Germany_deaths","Ghana_deaths","Greece_deaths","Grenada_deaths","Guatemala_deaths","Guinea_deaths","GuineaBissau_deaths","Guyana_deaths","Haiti_deaths","HolySee_deaths","Honduras_deaths","HongKong_deaths","Hungary_deaths","Iceland_deaths","India_deaths","Indonesia_deaths","Iran_deaths","Iraq_deaths","Ireland_deaths","Israel_deaths","Italy_deaths","Jamaica_deaths","Japan_deaths","Jordan_deaths","Kazakhstan_deaths","Kenya_deaths","Kosovo_deaths","Kuwait_deaths","Kyrgyzstan_deaths","Laos_deaths","Latvia_deaths","Lebanon_deaths","Lesotho_deaths","Liberia_deaths","Libya_deaths","Liechtenstein_deaths","Lithuania_deaths","Luxembourg_deaths","Macao_deaths","Madagascar_deaths","Malawi_deaths","Malaysia_deaths","Maldives_deaths","Mali_deaths","Malta_deaths","Mauritania_deaths","Mauritius_deaths","Mexico_deaths","Moldova_deaths","Monaco_deaths","Mongolia_deaths","Montenegro_deaths","Morocco_deaths","Mozambique_deaths","MSZaandam_deaths","Myanmar_deaths","Namibia_deaths","Nepal_deaths","Netherlands_deaths","NewZealand_deaths","Nicaragua_deaths","Niger_deaths","Nigeria_deaths","NorthMacedonia_deaths","Norway_deaths","occupiedPalestinianterritory_deaths","Oman_deaths","Pakistan_deaths","Panama_deaths","PapuaNewGuinea_deaths","Paraguay_deaths","Peru_deaths","Philippines_deaths","Poland_deaths","Portugal_deaths","Qatar_deaths","RepublicofKorea_deaths","Romania_deaths","Russia_deaths","Rwanda_deaths","SaintKittsandNevis_deaths","SaintLucia_deaths","SaintVincentandtheGrenadines_deaths","SanMarino_deaths","SaoTomeandPrincipe_deaths","SaudiArabia_deaths","Senegal_deaths","Serbia_deaths","Seychelles_deaths","SierraLeone_deaths","Singapore_deaths","Slovakia_deaths","Slovenia_deaths","Somalia_deaths","SouthAfrica_deaths","SouthSudan_deaths","Spain_deaths","SriLanka_deaths","Sudan_deaths","Suriname_deaths","Sweden_deaths","Switzerland_deaths","SyrianArabRepublic_deaths","Taiwan_deaths","Tajikistan_deaths","Tanzania_deaths","Thailand_deaths","TheBahamas_deaths","TheGambia_deaths","Togo_deaths","TrinidadandTobago_deaths","Tunisia_deaths","Turkey_deaths","Uganda_deaths","Ukraine_deaths","UnitedArabEmirates_deaths","UnitedKingdom_deaths","Uruguay_deaths","US_deaths","Uzbekistan_deaths","Venezuela_deaths","Vietnam_deaths","WesternSahara_deaths","Yemen_deaths","Zambia_deaths","Zimbabwe_deaths","update"
"146",2020-06-15,25527,1590,11031,853,142,26,32785,17064,7347,17135,10324,19013,90619,97,54680,60100,21,483,67,19073,3040,60,888271,141,3341,894,85,128,9864,100763,760,2222,850,179436,83221,53063,176,883,1744,5439,2254,2262,985,10064,4837,12417,712,4501,18,23271,24,47322,46289,3826,1306,109,1974,506,3521,18,7108,194631,4033,879,187682,11964,3134,23,10272,4572,1492,159,4441,12,9178,1112,4076,1810,343091,39294,189876,21315,25321,19237,237290,621,17439,979,15192,3727,1486,36431,2472,19,1097,1464,4,498,467,82,1773,4072,45,1290,555,8494,2065,1860,650,1887,337,150264,11879,99,197,326,8885,609,9,262,32,6211,49155,1506,1464,980,16658,4157,8647,505,24524,148921,21422,8,1296,232992,26420,29788,37036,80876,12155,22165,536484,612,15,19,27,694,662,132048,5173,12367,11,1176,40818,1552,1496,2642,73533,1693,244109,1905,7435,229,52383,31131,177,445,5097,509,3135,103,30,531,123,1110,179831,705,32536,42636,273888,848,2114026,5263,3062,334,9,844,1382,387,478,36,777,51,6,3,854,285,102,678,122,46,1209,7,312,9661,2,9,0,632,165,1,43959,2,176,53,1,0,276,8228,7,7,73,3362,4634,1726,2,27,12,46,107,84,18,330,112,598,13,43,0,605,0,3929,1672,74,12,0,69,4,60,0,326,29439,27,14,8807,54,184,0,399,26,15,12,76,0,322,4,563,10,9900,2198,8950,652,1706,302,34371,10,929,9,81,104,33,298,28,0,28,32,0,33,10,1,76,110,0,10,6,121,8,104,9,91,10,17580,411,4,0,9,212,3,2,6,0,19,6084,22,55,66,424,193,242,3,108,2839,448,0,12,6860,1098,1256,1520,76,278,1427,7081,2,0,0,0,42,12,1011,64,255,0,51,26,28,109,88,1568,27,27136,11,468,5,4891,1939,6,7,50,21,58,11,1,13,8,49,4825,0,911,291,41923,23,116773,19,26,0,1,208,11,4,146
"147",2020-06-16,26310,1672,11147,854,148,26,34159,17489,7370,17189,10662,19553,94481,97,55369,60155,22,532,67,19883,3085,60,923189,141,3453,895,104,128,9864,101087,781,2410,853,184449,83265,54931,197,883,1796,5679,2255,2273,985,10111,4974,12450,712,4539,18,23686,24,47943,47856,3941,1664,121,1975,520,3630,18,7112,194975,4114,879,188252,12193,3148,23,10706,4639,1492,171,4547,12,9656,1112,4077,1812,354065,40400,192439,22700,25334,19495,237500,621,17484,981,15542,3860,1486,36958,2562,19,1098,1473,4,509,484,82,1776,4075,45,1317,564,8505,2094,1885,656,2057,337,154863,12254,99,197,326,8931,638,9,262,34,6591,49295,1506,1823,1016,17148,4299,8660,514,25269,154760,21962,8,1303,237156,26781,30195,37336,82077,12198,22415,544725,636,15,19,29,694,671,136315,5247,12426,11,1225,40969,1552,1499,2658,76334,1776,244328,1915,7740,236,53323,31154,177,445,5160,509,3135,104,34,537,123,1125,181298,724,33209,42982,274971,849,2137731,5493,3150,334,9,885,1405,391,491,37,788,52,6,3,878,293,102,681,126,47,1262,7,318,9663,2,9,0,659,168,1,45241,3,181,53,1,0,276,8271,7,14,74,3383,4634,1801,3,27,12,46,107,84,18,331,112,598,13,43,0,615,0,3970,1766,76,32,0,69,4,61,0,326,29550,29,14,8820,58,185,0,418,26,15,12,80,0,330,4,565,10,11903,2231,9065,712,1709,302,34405,10,934,9,88,105,33,303,30,0,28,32,0,33,10,1,76,110,0,12,6,121,8,104,9,93,10,18310,423,4,0,9,212,4,2,6,0,19,6089,22,64,66,455,201,242,3,114,2975,457,0,13,7056,1103,1272,1522,80,279,1437,7274,2,0,0,0,42,12,1052,70,256,0,51,26,28,109,88,1625,30,27136,11,477,6,4939,1954,6,7,50,21,58,11,1,13,8,49,4842,0,922,293,42159,24,117612,19,27,0,1,214,11,4,147
"148",2020-06-17,26874,1722,11268,854,155,26,35552,18033,7391,17203,10991,19961,98489,97,56032,60244,22,572,67,20685,3141,79,955377,141,3542,899,104,128,9864,101491,792,2564,854,220628,83293,57046,197,883,1871,6063,2258,2280,985,10162,5100,12494,712,4545,18,24105,24,48490,49219,4066,1664,131,1977,563,3759,18,7117,195433,4229,888,188604,12590,3203,23,11251,4668,1492,171,4688,12,10299,1120,4078,1815,366946,41431,195051,24254,25341,19783,237828,626,17530,987,15877,4044,1486,37533,2657,19,1104,1489,4,516,500,82,1778,4085,45,1378,572,8515,2120,1890,662,2223,337,159793,12732,99,201,333,8997,651,9,262,36,7177,49412,1507,1823,1020,17735,4482,8692,555,26079,160118,22597,8,1308,240908,27238,30701,37672,83174,12257,22760,552549,639,15,19,29,696,683,141234,5369,12522,11,1249,41216,1561,1503,2696,80412,1813,244683,1924,8020,261,54562,31187,178,445,5221,509,3135,104,34,544,123,1128,182727,732,33986,43364,275970,849,2163290,5682,3386,335,9,902,1412,401,504,38,799,52,7,3,913,302,102,687,133,49,1305,7,324,9675,2,9,0,679,168,1,46510,3,184,53,1,0,276,8312,7,18,74,3615,4634,1864,3,27,12,48,107,84,18,333,115,598,13,43,0,633,0,4007,1850,79,32,0,69,4,63,0,326,29578,30,14,8851,66,187,0,432,26,15,12,82,0,336,4,567,10,12237,2276,9185,773,1710,303,34448,10,935,9,97,107,33,306,31,0,30,32,0,33,10,1,76,110,0,12,6,121,8,107,9,95,10,19080,433,4,0,9,213,4,2,6,0,20,6093,22,64,67,469,210,243,3,116,3093,470,0,13,7257,1108,1286,1523,82,280,1451,7468,2,0,0,0,42,12,1091,73,257,0,51,26,28,109,88,1674,31,27136,11,487,6,5041,1956,7,7,51,21,58,11,1,13,8,50,4861,0,953,295,42343,24,118363,19,28,0,1,244,11,4,148
"149",2020-06-18,27532,1788,11385,855,166,26,37510,18698,7409,17223,11329,20430,102292,97,56657,60348,22,597,67,21499,3174,79,978142,141,3674,899,104,129,9864,101877,823,2605,854,225103,83325,60217,210,883,1939,6444,2269,2295,985,10280,5283,12544,712,4557,18,24645,24,49097,50437,4200,1664,142,1977,586,3954,18,7119,195900,4340,893,189817,12929,3227,23,11868,4841,1492,183,4916,12,10739,1124,4079,1816,380532,42762,197647,25717,25355,20036,238159,638,17588,1001,15877,4257,1486,38074,2657,19,1108,1495,4,542,510,82,1784,4091,45,1403,592,8529,2137,1906,663,2424,337,165455,13106,99,204,337,9074,662,9,286,39,7848,49527,1507,1823,1020,18480,4664,8708,600,26818,165062,23351,8,1330,244388,27799,31015,38089,84441,12306,23080,560321,646,15,19,29,696,688,145991,5475,12616,11,1272,41473,1562,1511,2719,83890,1830,245268,1947,8020,277,56043,31200,187,446,5279,509,3141,104,36,547,123,1132,184031,741,34833,43752,276990,850,2191099,5767,3483,342,9,909,1416,463,546,39,811,52,8,3,948,309,102,688,139,55,1343,7,331,9683,2,11,0,697,168,1,47748,3,190,53,1,0,276,8361,7,19,74,3841,4634,1950,5,27,12,49,107,85,19,334,117,600,13,43,0,635,0,4087,1938,82,32,0,69,4,65,0,326,29606,32,14,8875,66,188,0,449,26,15,12,84,0,343,4,568,10,12573,2339,9272,856,1714,303,34514,10,935,9,100,117,33,308,31,0,30,32,0,33,10,1,76,110,0,13,8,121,8,107,9,97,10,19747,444,4,0,9,213,4,2,6,0,22,6097,22,64,67,475,216,244,3,119,3229,475,0,13,7461,1116,1316,1524,86,280,1473,7650,2,0,0,0,42,12,1139,76,258,0,51,26,28,109,88,1737,32,27136,11,487,7,5053,1956,7,7,51,21,58,11,1,13,8,50,4882,0,976,298,42480,24,119067,19,28,0,1,248,11,4,149
"150",2020-06-19,27878,1838,11504,855,172,26,39570,19157,7411,17271,11767,20916,105535,97,57333,60476,22,650,68,22476,3273,89,1032913,141,3755,900,104,129,10638,102314,848,2605,858,231393,83325,63276,210,883,2058,6874,2280,2305,985,10406,5477,12591,712,4565,18,25068,24,49731,52211,4329,1664,142,1979,623,4070,18,7133,196711,4428,896,190299,13203,3237,23,12509,4904,1541,183,4980,12,11258,1124,4081,1819,395048,43803,200262,27352,25368,20339,238011,652,17658,1008,16779,4374,1486,38678,2789,19,1110,1510,4,581,520,82,1792,4099,45,1443,620,8535,2150,1923,663,2621,337,170485,13556,99,204,355,9613,668,9,286,45,8274,49634,1509,1823,1020,19147,4820,8726,675,27670,171666,24274,8,1336,247925,28459,31316,38464,85462,12373,23400,568292,661,15,19,29,696,693,150292,5639,12709,11,1298,41615,1576,1513,2719,87715,1864,245575,1950,8316,293,58076,31235,187,446,5338,509,3146,104,36,555,123,1146,185245,755,35755,44145,277974,853,2222579,5946,3591,349,9,919,1430,479,548,42,825,52,8,3,979,319,102,688,143,57,1388,7,337,9695,2,11,0,715,169,1,48954,3,193,53,1,0,282,8408,8,19,74,4093,4634,2045,5,27,12,49,107,85,19,335,122,600,13,45,0,647,0,4156,2017,86,32,0,69,4,72,0,326,29620,34,14,8887,70,189,0,483,27,17,12,87,0,349,4,568,10,12948,2373,9392,925,1714,304,34561,10,951,9,113,119,33,313,32,0,30,32,0,33,10,1,76,110,0,13,8,121,8,108,9,102,10,20394,450,4,0,9,213,4,2,6,0,22,6100,22,64,67,487,222,244,3,125,3382,485,0,13,7660,1130,1334,1527,93,280,1484,7831,2,0,0,0,42,12,1184,79,259,0,53,26,28,109,88,1831,34,28315,11,506,8,5105,1956,7,7,51,21,58,11,1,13,8,50,4905,0,995,300,42653,24,119739,19,30,0,1,251,11,4,150
"151",2020-06-20,28424,1891,11631,855,176,26,41204,19708,7461,17323,12238,21331,108775,97,57936,60550,22,650,68,23512,3273,89,1067579,141,3872,901,104,129,11610,102762,863,2686,858,236748,83380,65633,247,883,2127,7276,2299,2309,985,10448,5672,12591,712,4565,18,25778,24,49731,53758,4475,1664,143,1981,627,4469,18,7142,197352,4428,898,190670,13717,3256,23,12755,4960,1541,183,5077,12,12306,1128,4086,1822,410451,45029,202584,29222,25374,20633,238275,657,17725,1015,17225,4478,1486,39145,2981,19,1111,1536,4,601,544,82,1795,4105,45,1503,620,8556,2187,1933,664,2813,337,175202,13953,99,206,359,9839,688,9,287,46,8605,49710,1511,1823,1035,19808,5005,8742,784,28566,176617,25222,8,1362,251338,29400,31620,38841,86488,12421,23730,576162,702,15,19,29,696,698,154233,5783,12803,11,1309,41833,1586,1519,2755,92681,1882,245938,1950,8580,303,58591,31243,198,446,5399,509,3147,104,37,561,123,1156,186493,763,36615,44533,278640,859,2255328,6153,3789,349,9,922,1430,479,569,43,837,52,9,3,992,332,102,688,148,60,1425,7,343,9696,2,11,0,740,169,1,49976,3,199,53,1,0,301,8466,8,19,74,4295,4634,2126,5,27,12,52,107,85,19,336,125,600,13,45,0,655,0,4156,2106,93,32,0,69,5,72,0,326,29636,34,14,8895,85,190,0,514,27,17,12,88,0,358,5,570,10,13254,2429,9507,1013,1715,305,34610,10,955,9,118,121,33,319,35,0,30,32,0,33,10,1,76,110,0,13,8,121,8,109,9,108,10,20781,464,4,0,9,213,4,2,6,0,22,6108,22,64,67,506,233,244,3,128,3501,493,0,13,7861,1150,1346,1528,94,280,1500,7992,2,0,0,0,42,12,1230,82,260,0,53,26,28,109,88,1877,34,28322,11,521,8,5109,1956,7,7,52,21,58,11,2,13,8,50,4927,0,1004,301,42783,25,120349,19,33,0,1,254,11,4,151
"152",2020-06-21,28833,1962,11771,855,183,26,42785,20268,7474,17341,12729,21764,112306,97,58505,60550,22,765,68,24388,3273,89,1083341,141,3905,903,144,129,11892,103078,890,2808,858,242355,83396,68652,247,883,2213,7492,2317,2312,986,10498,5826,12591,712,4582,18,26677,24,50640,55233,4626,1664,143,1981,635,4532,18,7143,197636,4428,906,191272,14154,3266,23,13145,4988,1541,184,5077,12,12769,1131,4094,1823,425282,45891,204952,30868,25379,20778,238499,659,17780,1033,17732,4738,1486,39650,3356,19,1111,1587,4,626,571,82,1798,4120,45,1596,730,8572,2203,1933,665,2984,337,180545,14200,100,213,362,9977,733,9,290,55,9026,49801,1513,1823,1036,20244,5106,8745,833,29471,181088,26030,8,1379,254936,30052,31931,39133,87369,12438,24045,583879,728,15,19,29,696,698,157612,5888,12894,11,1327,42095,1587,1520,2779,97302,1892,246272,1950,8580,314,58848,31292,204,446,5457,509,3148,104,37,569,123,1157,187685,770,37361,44925,279264,876,2281767,6315,3917,349,9,941,1430,489,581,44,845,52,9,3,1011,350,102,690,154,63,1464,7,346,9696,2,13,0,773,169,1,50591,3,199,53,1,0,303,8482,8,23,74,4479,4634,2237,5,27,12,54,107,85,19,336,130,600,13,45,0,662,0,4223,2193,98,32,0,69,5,74,0,326,29643,34,14,8895,85,190,0,531,27,17,12,88,0,363,5,570,10,13699,2465,9623,1100,1715,306,34634,10,955,9,120,123,33,326,40,0,30,32,0,34,10,1,76,110,0,14,11,121,8,109,9,111,10,21825,473,4,0,9,214,5,2,6,0,23,6109,22,64,67,518,238,244,3,131,3590,501,0,13,8045,1169,1356,1530,98,280,1512,8101,2,0,0,0,42,12,1267,84,261,0,55,26,28,109,90,1930,34,28323,11,521,8,5111,1956,7,7,52,21,58,11,2,13,8,50,4950,0,1012,302,42826,25,120604,19,33,0,1,256,11,6,152
"153",2020-06-22,29157,1995,11920,855,186,26,44931,20588,7492,17380,13207,22407,115786,97,59023,60550,23,807,68,25493,3525,89,1106470,141,3984,903,144,130,12041,103418,944,2963,858,246963,83418,71183,247,1087,2277,7677,2336,2315,988,10523,5924,12727,712,4599,18,27370,24,50640,56809,4808,1664,143,1981,643,4663,18,7144,198009,4739,908,191768,14154,3287,23,13769,4988,1556,205,5211,12,13356,1161,4102,1823,440215,46845,207525,32676,25383,21082,238720,665,17820,1042,18231,4797,2169,40291,3356,19,1111,1603,12,650,595,83,1801,4121,45,1640,749,8587,2217,1961,665,3121,340,185122,14363,101,215,367,10172,737,9,291,63,9561,49866,1515,1823,1046,20919,5196,8751,1001,31076,185034,26752,9,1392,257447,30682,32227,39392,88403,12484,24291,591465,787,15,19,29,697,702,161005,5970,12990,11,1340,42313,1588,1521,2812,101590,1916,246504,1951,8698,319,58932,31310,219,446,5513,509,3151,104,41,569,123,1159,188897,774,38056,45303,280156,882,2312303,6461,4048,349,10,967,1430,512,598,44,852,52,10,3,1043,360,102,690,161,65,1502,7,351,9696,2,13,0,820,171,1,51271,3,207,53,1,0,308,8494,8,30,74,4502,4634,2310,5,37,12,56,107,85,19,336,135,602,13,48,0,669,0,4223,2278,107,32,0,69,6,75,0,327,29666,39,14,8899,85,190,0,547,27,19,12,88,0,395,5,572,10,14011,2500,9742,1167,1717,307,34657,10,955,9,127,125,37,330,40,0,30,32,0,34,10,1,76,110,0,15,11,121,8,111,9,112,10,22584,480,4,0,9,214,5,2,6,0,23,6109,22,64,67,525,247,248,3,137,3695,521,0,13,8223,1177,1359,1534,99,281,1523,8196,2,0,0,0,42,12,1307,86,262,0,55,26,28,109,90,1991,35,28324,11,533,8,5122,1956,7,7,52,21,58,11,2,13,8,50,4974,0,1022,303,42840,25,121010,19,35,0,1,257,11,6,153
"154",2020-06-23,29481,2047,12076,855,189,26,47203,21006,7521,17408,13715,23062,119198,97,59487,60810,23,850,70,26389,3588,89,1145906,141,4114,907,144,130,12270,103767,982,3051,860,250767,83431,73572,265,1087,2368,7904,2366,2318,990,10650,6027,12761,712,4617,18,27936,24,51643,58141,4973,1664,143,1982,674,4848,18,7155,198526,4849,911,192480,14568,3302,23,14540,5040,1556,206,5324,12,13943,1177,4107,1824,456183,47896,209970,34502,25391,21512,238833,670,17879,1047,18765,4952,2169,41033,3726,19,1111,1622,17,652,639,86,1803,4133,45,1724,803,8590,2238,1978,665,3292,340,191410,14714,101,215,378,10344,757,9,292,72,10099,49930,1516,2170,1051,21371,5311,8772,1169,32394,188926,27314,9,1422,260810,31825,32527,39737,89579,12535,24505,598878,798,15,19,29,698,707,164144,6034,13092,11,1347,42432,1589,1534,2812,106108,1930,246752,1991,8889,319,60837,31332,231,446,5567,509,3156,104,42,576,123,1159,190165,797,38901,45683,281038,885,2347491,6662,4187,349,10,992,1477,525,618,45,861,52,10,3,1078,372,103,693,167,67,1545,7,357,9713,2,13,0,846,172,1,52645,3,208,53,1,0,313,8512,8,37,74,4505,4634,2404,7,37,12,58,107,85,19,339,135,603,13,49,0,675,0,4274,2365,113,32,0,69,7,75,0,327,29723,39,14,8914,95,190,0,582,28,19,12,89,0,405,6,573,10,14476,2535,9863,1251,1720,308,34675,10,965,9,134,128,37,334,42,0,30,32,0,34,17,2,77,110,0,15,11,121,8,111,9,114,10,23377,490,4,0,9,214,5,2,6,0,24,6114,22,74,67,533,251,248,3,140,3755,536,0,13,8404,1186,1375,1540,99,281,1539,8349,2,0,0,0,42,12,1346,89,263,0,55,26,28,109,90,2102,36,28325,11,548,9,5161,1956,7,7,52,21,58,11,2,13,8,50,5001,0,1045,305,43011,25,121847,19,35,0,1,261,18,6,154
"155",2020-06-24,29640,2114,12248,855,197,26,49851,21717,7558,17449,14305,23570,122660,97,59945,60898,23,902,70,27487,3676,92,1188631,141,4242,919,144,130,12592,104087,999,3099,860,254416,83449,77113,265,1087,2515,8164,2388,2319,991,10777,6213,12815,712,4630,18,28631,24,51643,59561,5150,1664,144,1983,690,5034,18,7167,198607,4956,914,192871,15013,3310,23,14819,5174,1556,209,5429,12,14571,1179,4114,1824,473105,49009,212501,36702,25396,22044,239410,678,17963,1071,19285,5206,2169,41879,3954,19,1111,1644,17,662,670,82,1804,4140,45,1787,941,8596,2261,2005,665,3519,341,196847,15078,102,216,389,10907,762,9,293,76,10728,50012,1519,2170,1051,22020,5445,8788,1328,33536,192970,28030,10,1528,264689,32295,32821,40104,90778,12563,24826,606043,830,15,19,29,698,710,167267,6129,13235,11,1354,42623,1607,1541,2835,111796,1942,247086,2001,8889,357,62324,31376,231,446,5630,509,3158,104,42,583,123,1160,191657,805,39852,46133,281815,902,2382426,6990,4366,352,10,1015,1489,530,639,47,869,52,10,3,1116,386,104,693,174,69,1582,7,362,9722,2,13,0,876,173,1,53830,3,209,53,1,0,313,8544,8,38,74,4731,4634,2491,7,37,12,58,107,85,19,343,142,603,13,52,0,691,0,4274,2450,119,32,0,69,7,78,0,327,29734,39,14,8928,95,190,0,601,29,19,12,92,0,417,6,576,10,14894,2573,9996,1330,1726,308,34644,10,967,9,136,130,37,337,43,0,30,33,0,34,18,1,78,110,0,16,11,121,8,112,9,116,10,24324,495,4,0,9,216,5,2,6,0,24,6116,22,74,67,542,259,249,3,142,3903,547,0,13,8586,1204,1396,1543,104,282,1555,8503,2,0,0,0,42,13,1387,93,263,0,55,26,28,109,90,2205,36,28327,11,548,10,5209,1958,7,7,52,21,58,11,2,14,8,50,5025,0,1061,307,43165,26,122604,19,38,0,1,274,18,6,155
"156",2020-06-25,30175,2192,12445,855,212,65,52457,22488,7595,17477,14852,24081,126606,97,60382,61007,23,1017,70,28503,3796,92,1228114,141,4408,934,144,130,12592,104463,1003,3244,863,259064,83462,80599,272,1087,2684,8334,2483,2321,992,10870,6411,12836,712,4635,18,29141,24,53156,61130,5336,2001,144,1984,706,5175,18,7172,198607,5087,917,193371,15473,3321,23,15619,5174,1556,215,5543,12,15366,1193,4123,1830,490401,50187,215096,39139,25405,22400,239706,684,18055,1086,19750,5384,2169,42788,4204,19,1111,1662,17,681,698,82,1806,4151,46,1829,960,8600,2277,2039,668,3739,341,202951,15453,102,219,414,11338,788,9,293,102,11162,50122,1520,2170,1056,22614,5595,8788,1382,34902,195745,29037,10,1569,268602,33069,33119,40415,91838,12602,25286,613148,850,15,19,29,698,711,170639,6233,13372,11,1354,42736,1630,1547,2878,118375,1942,247486,2010,8984,373,63890,31428,242,447,5691,509,3158,104,43,588,123,1162,193115,821,40854,46563,282512,907,2422299,7177,4563,352,10,1076,1497,551,675,49,878,52,10,3,1150,397,104,698,180,71,1621,7,367,9726,2,14,0,913,175,1,54971,3,211,53,1,0,313,8567,8,40,74,4903,4634,2654,7,37,12,60,107,85,19,345,142,603,13,52,0,698,0,4343,2533,126,32,0,69,8,81,0,327,29755,40,14,8940,95,191,0,623,29,19,12,96,0,426,7,577,10,15301,2620,10130,1437,1727,309,34678,10,971,9,140,132,37,339,43,0,30,33,0,34,18,1,78,110,0,16,12,121,8,113,9,119,10,25060,502,4,0,9,217,5,2,6,0,26,6119,22,74,67,549,265,249,3,144,3962,564,0,13,8761,1212,1412,1549,106,282,1565,8594,2,0,0,0,42,13,1428,94,264,0,56,26,28,109,90,2292,36,28330,11,556,10,5230,1958,7,7,52,21,58,11,2,14,8,50,5046,0,1078,308,43314,26,125026,20,39,0,1,288,18,6,156
